"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Thsd7a,0.0258590610597933,0.022197398435872,-0.0402507683776037,-0.0184731359133513,-0.022971828579723,0.0239121371463855,-0.00354965612642617,0.0386153881812682,0.0253806356748642,0.0117786711521892,0.0334536433218637,-0.00998343983596358,0.0145506415838548,0.0295216892853439,0.0123535473854284,0.0109622015203959,0.00656896563790845,0.0631381747631309,0.0317005056639115,-0.0422922203987178,-0.00400394487711818,0.0288272265631831,0.00536947320811975,-0.0133660257727523,-0.0392112237993257,-0.0128769556062914,-0.00676421461852771,-0.0177560557661272,0.0134955924166958,0.0133770151773838,0.00643474702665224,-0.0113118354369702,0.0257177383833749,-0.0223479471580833,0.0175407559025609,0.015281627520856,-0.0178523906281998,-0.0155811204291991,0.0306359163041253,-0.0155657531660109,0.0543574397876662,0.0250172358657882,-0.0315539500465179,0.0327205033899689,-0.0149385014575453,0.011062900999708,-0.0200911748920997,-0.0235783638288313,-0.0225166019675596,0.0261191742608122
Rrm1,-0.000262881224543981,0.00348783148366825,-0.00314013337753703,-0.00747824357726504,0.00575414833834137,0.0211658000823213,0.0159435939724753,-0.00547835145998186,-0.0034550365122539,0.00238752844965438,-0.00161794305698672,0.00425123318642795,0.0178968535655366,0.00914154004134297,0.0176926884667569,-0.00986243127517671,-0.00636573976792411,0.00980508017933927,0.00673833076261388,0.00158704112955459,-0.00497789118275253,0.0177389705522251,0.0159693998243744,0.000670733778622878,0.00580409657076494,0.0104927963123738,-0.00179758635549195,-0.0109591620174219,-0.0117511628861747,-0.0126363849544998,0.0144011761851025,0.0286904993948721,0.00370933053358955,-0.00562840865408956,0.0106668358405834,-0.00417472975029587,0.014990929786057,-0.0125188529592687,-0.0107294668647379,-0.00214608935753345,0.00209494288115798,0.0247736091502147,0.0120347213518388,-0.027715727798425,-0.0221657288944368,0.0187470787296551,-0.026081579229052,0.00961508256527048,0.0194701764613336,-0.0127561764383895
Lgals7,-0.0015136971216284,0.00654283208319142,0.00699688305981179,0.00288966210608466,0.00581030554003717,0.00462336568430277,-0.00458200572289065,0.00857457541980602,0.00255188022258795,-0.00246537477561205,0.0150473124215778,0.0140065416994201,0.0116450351884225,-0.00569467308055129,-0.00230628579135602,-0.00466329355428115,0.00393234177407412,-0.0160379694943124,0.00490768453693634,0.00295459535761244,-0.0185540400234244,-0.0121386427951882,0.0134907785845801,0.00455096905793938,0.0119425674390502,-0.00954612135169078,-0.0077133680396084,-0.0007562363980455,0.00793732130408117,-0.00431959880554641,-0.00710075059051196,0.0125873938107591,-0.00254395763421883,0.0146816423265371,0.00580639667185089,0.00203685268567019,-0.00848112480868572,0.00885305333113017,-0.019685354345381,-0.000303741645736546,0.0153134271237971,0.000525419978460146,0.00531414390236521,0.0183697208284328,-0.0249423703193474,0.00606679600212658,0.0081072717188196,-0.00324130526756749,0.00110258694473481,-0.0185292251709159
Gbp5,0.025530789010096,-0.00598861469885889,0.00224275609904012,0.0483972286611812,0.014849167659961,0.0108111981338873,0.0313506143115026,-0.00305688553856849,0.0108259524654583,-0.0418740335012666,-0.00801376171375116,-0.0686507544025597,0.0382905688044144,-0.0337261596952514,0.0312543853911045,0.0261887226342211,0.0197043981481921,0.0227330497029724,0.00573492025770286,-0.0114618168569764,-0.0232722445551691,-0.0215337613729183,-0.00611489973152934,0.0047810581066664,-0.00189822350912099,0.0423748824533881,-0.0234078561535533,-0.0329754460226674,0.0338743747023038,-0.0449574066161077,0.0147828071140817,-0.0104134803860062,-0.0196022880737204,0.0324888608969044,-0.0282263076854271,-0.00552513372758131,-0.000405106184643437,0.0390834971316657,-0.00095856248077811,-0.0413096225457502,0.0201159193761853,0.0521625430482638,0.00947071767657322,-0.0223295836019087,-0.00684319308335027,0.0242303685972922,0.0422630647613349,-0.0276712103199963,-0.00698492716299384,0.0025694318406842
Mthfd2,0.024446715691059,-0.00770676389302721,0.045739011602993,-0.00148090525545889,0.0183467039430303,-0.00949842086844647,-0.024610735490678,0.0138538240199135,0.0123676418508574,0.00967257322879316,0.00814691302667178,0.0146173292984223,-0.0258883607688165,-0.0531819053723067,0.0280318687091763,0.0495172210249456,-0.0745080118083435,-0.0104504430994309,0.0407421864131192,0.0182986481709865,0.0361807283387478,0.0381590632202916,0.0419362872888249,0.0682120808556732,-0.0205709446311889,0.0477173073368648,-0.0342937308094767,-0.0708327653770501,0.0131709883504677,-0.00940566214309169,-0.0492159252769221,-0.00099882321099974,0.0398721459001798,-0.010350669193387,-0.0261244545092153,0.000395106403098214,-0.0489501854926006,-0.051393342008407,-0.0278708266668089,-0.0567862429483947,0.00689664963472001,-0.0424216269290568,-0.0576584728080882,0.0284745486064386,0.0344938060011436,-0.00184105097969038,0.0255215226784897,-0.0410804378864938,-0.0418540863416301,-0.0500793954939735
H2-T23,0.0470089603670035,-0.0269069972746032,0.024389730592145,0.0377169644986431,0.0169093424969,0.0170088213362233,0.0300021439075609,-0.0611949123863467,0.0216882422144889,-0.00214724341585069,-0.000407310709316511,-0.0732404281995511,0.0272445184537297,0.000984339499840962,-0.00546959888580122,-0.031580912374089,-0.0200501138733425,0.00134492067062601,0.00408813377877229,-0.00610834457119263,-0.00491595128411837,-0.0157680663554095,0.0160570872310043,0.0503604215198747,-0.017977013583678,0.016590747645034,0.0211677696761997,0.0193847600592765,0.00458534399821419,-0.00297627665828595,0.0138409879972825,0.0265832066792761,0.0208960518738708,-0.0821003753288723,-0.0329820945498884,0.0438176796034488,-0.00685850978168162,0.00339063894241952,-0.0490189823316855,0.0276083401324779,0.0155345580268649,0.0393092846996326,0.00250555841429999,0.0128983403572327,-0.0133119796009269,0.0308643659208814,0.00178121410369324,0.0193946652038657,0.0203295858965503,0.0454622939676155
Grb14,0.0396435747732738,0.0142459928686124,-0.0146222043905889,-0.0180251276830703,-0.00762628070904578,-0.00325097889965197,0.0267828233150321,-0.00905928694418031,-0.0214284755615839,0.0411764949679199,-0.0565497471798094,-0.00489814346954016,-0.0240099009583772,-0.0244723023761756,-0.0123759385523045,0.0325938997208899,0.0235692600278473,0.0178744276427825,0.0185908415157648,0.00399450999540142,-0.0247560362826911,-0.00271674562472621,0.00248844341874319,0.032845657740523,0.00564923028202923,0.0402069728238445,0.00202029100080706,-0.00864251346336356,-0.0109777921626197,0.0106804282356507,0.0327078967315599,0.00624075264477065,-0.0190073874809367,0.0406721412900582,0.0102113073886248,0.00693654586102673,0.0245602496260852,0.0102563644232212,0.0038512859004114,0.00277329258315995,0.0197639530395724,-0.00935114087184586,-0.0119160228605271,0.0263106270677507,0.0100704606277758,0.0266954360070044,0.00819351202182497,-0.0107889057501104,-0.0178912577784371,-0.00499206705102825
Col18a1,0.0535875641687792,0.0247968588681116,0.0108431865281009,0.0214454683760259,0.0181157940984694,-0.00990936467612043,0.00522620544074626,0.005375249903424,0.00510332579881852,0.0226135884114545,-0.0191555964638233,0.0358386759770995,0.00813031813717442,0.00520644887991332,0.0394734612963476,0.0324142799611879,0.0310044444335065,0.0290417681057844,0.0116308116735106,0.00191389471329303,-0.0196440690832516,-0.0157441835281144,0.0194749866061673,0.00964429971843199,-0.000860769926007573,0.0182436149188744,-0.00984205334255343,-0.0278745986624886,-0.00995492700303157,-0.015129273365671,0.0232445267947437,0.00815232832178737,-0.0201559848479386,0.0424534785163061,-0.00791350839177913,0.0213622063384658,0.00802089876526431,-0.0142860188604206,0.0215313694000111,-0.00776597457338305,0.0203429047224608,-0.00712237075651406,0.00311357884441418,-0.0105027701470579,-0.0125696443206385,0.0185808855974317,0.00342635640348504,0.00599841769031927,0.0115100614136828,0.00168470721422231
Chst2,0.00555254667258733,-0.0392177616509343,-0.00143496435375916,-0.0300581844916982,0.0011273956820961,0.048082630977523,0.0245452254695902,0.0640309321445149,-0.0635532018675805,-0.0054561018913144,-0.00786471041036927,0.0156667194952441,0.018032459915728,-0.0460742365181051,-0.0416125578676156,0.012229462865505,0.0021909907694409,-0.0102534064715702,-0.00033237024279638,-0.0431879832424821,-0.0178781962064631,0.00385958759545171,-0.030375785179718,-0.0156975162440968,-0.00347276042437317,-0.0041427063288133,0.0131888753955986,-0.0200363734252568,-0.00465485727071304,-0.0307839570890509,-0.00382039185749781,-0.0171743003051659,-0.0154043536662659,0.0112094516384005,-0.00793548522242622,-0.0227392647119988,-0.0318373581278614,0.0317038328425624,0.00129986200194852,-0.010713818165399,0.00493845457867426,0.0055509649012136,0.00164846483797825,-0.0235897403690871,0.0171947052991257,-0.00497414068585122,-0.00402001820034019,-0.00180512536059331,0.0548567969466401,0.00467331116210761
Trpc4,-0.0227471685574558,0.0199622681157741,0.00729668276364714,0.0106010736067442,0.00461506768368096,0.0112733455671754,0.019985864639075,-0.0194615742463177,-0.0188751425713321,0.0189109519979269,0.028406705768672,-0.00293875286733937,0.00634523366106855,-0.0138383436723346,0.0129481002733118,-0.00751826203447012,0.0546556873183796,-0.035813155905319,0.0274755774282017,-0.0250549892362932,0.030990219243812,0.0181060921896934,0.00923299391969083,0.00541482359519769,-0.0245776750894074,0.0109478677444956,-0.031049417545518,0.00537588551429557,-0.0210142601823278,-0.00657248850562363,-0.0150850168203324,0.0143806915013445,-0.00386278102239186,0.0208913648334819,-0.0152674687826441,0.0074303408349492,-0.0358741271963399,-0.00786830861066109,0.00146615268903514,0.0564963185037179,-0.00650262988543341,-0.00692797712004309,0.00041913675104702,0.0230281064645755,0.00388349852216544,-0.00284278770386071,-0.0149217415776778,0.0557227089854877,-0.0516382639871119,-0.00972295753718627
Clca3a2,0.000989068064560606,0.000553660958675465,1.38452739957846e-05,-0.000509273997684211,-0.000112844436676386,0.00102016273822729,0.00226895884191614,0.00106591355383072,-0.00215266505510266,-0.00227844596344814,-0.00277241687918231,-0.0027256309741636,0.00426452478673467,-0.0034288611126518,-0.00385366772083519,-0.00352542022348715,0.0100708177502853,0.0103193730680194,-0.00193423153437376,-0.00708204666631773,-0.00136867798567077,-0.00328802772754634,0.00413738167071763,-0.00235697774550052,-0.0066095156573244,0.00320160715446258,-0.00528005679937385,-0.00685135418271582,0.0115464591887266,-0.00384074620649192,-0.001517723916192,0.00283638077594926,0.00113072837584913,-0.000523194970473347,0.00502994829720054,0.00212483980004288,0.00245191195686523,-0.002964657359956,0.00442798873146753,0.00608080653937571,0.00453446987324111,-0.00225098612092219,0.00178943174309348,-0.00289579228461497,0.00788330984562327,-0.00558551687200702,0.0107278544259388,0.0100837976113414,0.00409832912683563,0.00373553716790666
Cd44,0.0296112371541169,0.021479754487433,0.0201262845968849,0.0127991521061768,0.00866760591504999,0.0133133351407524,-0.014085632620306,0.0429241548378608,0.00393319165648024,-0.035138625408029,0.0395489712095164,0.0236994262626072,0.0226978838669815,-0.041670486615489,0.02379927573805,-0.00257745642235211,0.0310528812624831,0.0539948565125892,0.00294858189113821,0.0214324145416056,0.00299207510087062,0.0126527350520403,-0.0223313418682732,0.038778086626536,0.0171519719100331,-0.00952114215215789,-0.0305656545196525,-0.019381679006291,0.0288929183621447,-0.0430928111110854,0.000465211583130598,0.0043809085559353,0.0522926004431503,0.0382879843632717,-0.037247251529274,0.0104630362820882,0.0248591172029756,0.00825620585278103,0.0235004720940091,-0.015208602959216,-0.065431543695655,-0.0101959920647112,-0.0029593823342473,-0.029255325201231,-0.0375234026132917,0.0118160713019075,-0.0166762727489491,0.0142631049331125,-0.0143281919824204,0.0500284888138616
Ihh,0.00132288276316128,0.00212801164654705,-0.000612437636460478,0.000736188626730901,-0.00207030705947441,0.00156149284875774,0.000738783823543455,0.00849869077214707,-0.00183371616678556,-0.00765533157689855,0.012103941326487,0.000821446279898219,-0.000284359634250211,0.00531167257995744,0.00443866465235464,-0.00562500542989563,0.00415389325132569,0.00664307518139989,-0.0107434945248705,0.00140928413537497,0.0023847995546089,0.00685193263086433,-0.00396800051194617,0.0055755421227209,-0.00141315898111993,0.00775196495076948,-0.000630279527245287,-0.00185062663351706,-0.00245833659201132,0.00192137673918369,-0.00145036535365405,0.00241015414591835,0.00391442300037423,-0.00292589278126675,-0.0118841060148762,-0.00515435675458664,0.00080927079656723,-0.010311455662618,-0.00624743764816076,-0.00377941578404166,0.00459110761718938,-0.0120369661260359,-0.000561103067451688,0.00381723045203689,0.00264223324991401,0.0044146459820017,0.00280020322771115,-0.00193807572702681,0.00734445275509231,-0.00357041110658131
Slc25a18,0.00280988085500969,-0.0130183424909838,0.0331358969069188,-0.0343496299330097,-0.025287765827895,0.000849454193789901,0.0323116895225019,0.00241720510537855,-0.0509014147081834,-0.0106420429199893,-0.00394861393955244,-0.0209102852906351,-0.0284022557838042,-0.00985941554041913,-0.0355420737771035,-0.0589400367399401,-0.019040887659649,0.03416382181472,0.0231114664943019,-0.0125036691962374,0.0235543445517355,-0.0157550626835728,0.0443191162845148,0.0332984881255317,0.0063942292710351,-0.0110419293099942,-0.0336467833643872,0.0223709585067589,0.0210202802955841,-0.0285118778950738,-0.0182400328551301,-0.0337140713723808,-0.0267093653231139,0.0151972913924139,-0.0257588049722173,-0.0684257811536369,0.0571235273468665,0.0489591960052204,0.0373270581411054,0.0020213303217006,-0.038785401677877,-0.00115714467070395,0.00520594540864757,0.0462640843280328,-0.0362091068314485,-0.0366437071274353,-0.0532006358801692,-0.0603787885460141,-0.00608914271834036,-0.000372195629543952
Ctnnal1,0.0217502671686035,0.00974615575287999,-0.0570282997743091,-0.0297428329301465,0.0121756900357784,-0.0422983641364599,0.0174802318068053,0.000911222602215333,-0.014548251748003,-0.015903745972892,0.0247298221862009,-0.0109650389934401,-0.00968854890247174,-0.00808515646705747,0.00583739835589735,-0.00185406309190495,-0.0378310322391224,-0.0253911961987519,-0.00135119412618323,-0.0184794688009405,0.002155113176994,0.02248109118038,0.00944357867981575,-0.0386034776862561,-0.0407263095944897,-0.000564024617047359,-0.0167973134109548,0.0272720161525209,0.0288758712498912,0.000622658378863539,-0.0105819161600253,0.00236879969848967,-0.00917572890973626,-0.0293674244466846,-0.015785749439996,0.00244531914035508,0.0188327388947657,0.00521655116263973,-0.0152715831453149,0.0218842836527953,0.00206297545999864,0.0212462067398091,0.0414359536019025,0.021584735380899,-0.00409176528278517,0.0109972150735961,0.0009736752039016,-0.0155153687182854,0.00176591411678154,-0.0137016676279121
Ctsw,0.000115991489868736,-0.000155972437228088,-0.000128909833414457,0.000770545153713683,4.80027865487919e-05,0.00043699981771079,-0.000287110620111768,0.00106373101131362,0.000405305636042551,-0.00122653609250091,0.000625914627398857,0.000886031118187117,0.000597820426074793,-0.000638891854253911,-0.000460571713715511,-0.00254342523000806,0.00218626423983692,0.000813229524094751,-0.00189658032712385,0.00117862666080682,-0.00071181409091637,-1.24551095709337e-05,-0.00117046146035419,0.000231643273079882,0.000883840340474605,0.00196864818760048,-0.000504102114347619,-0.000998338631707148,-0.00104596328365995,0.000883987211791941,-0.00261279836046076,-0.00334981171332726,-0.000998233611530879,-0.00129768181105751,0.0020496990983292,0.000570307395900502,0.00204060253398332,-0.00103237400383915,-0.00187459055870312,-0.00043695450254492,-0.00043824940347616,-0.0015940810081348,0.0038411698979842,0.000645809643237979,-0.000188862584394684,0.00130827894810854,0.000342464394188323,0.00314960358166514,0.00129134816707688,-0.002694530864778
Rbms1,0.0460460587729742,0.0293586977285526,-0.0185458127589646,0.0201690616752761,-0.00426458342845833,-0.00830522222040513,0.0216475672501052,0.023852736250412,0.00832128389502311,-0.00210341937492708,0.00285579823746442,0.00155240138790446,0.0141741469760268,-0.00205374830423292,0.0115742722228329,0.0140097974534779,-0.0111452420480463,0.0280149856713064,0.0298206074062643,-0.0283852280135323,-0.00301777824520591,0.021655484912618,-0.00895467480541254,0.0116604181096164,-0.00836484390576729,-0.0159030919501204,-0.0209698445126072,0.00518210740519479,0.0177662318446791,-0.0170915753316274,0.0232355573341412,-0.012711545712658,0.00622418013802063,-0.00815269020230525,0.034316101679167,-0.000166224356073017,0.019695761261307,0.0321920453746188,0.0191033086046863,0.00894557751151012,0.0202667844489102,-0.0106345509859951,-0.0205713898782208,0.00456513783879027,-0.0451597859266399,0.021132110144292,0.018836115727216,-0.00905705705465601,-0.0101068822346023,0.00183226070071309
